,SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABBREVIATION,GP,MIN,TOUCHES,TIME_OF_POSS
226,2015-16,202322,John Wall,1610612764,WAS,77,2784.0,7575,629.9
227,2015-16,203948,Johnny O'Bryant III,1610612749,MIL,66,857.0,1280,31.7
228,2015-16,202720,Jon Leuer,1610612756,PHX,67,1255.0,2398,66.8
229,2015-16,201973,Jonas Jerebko,1610612738,BOS,77,1160.0,2028,50.6
230,2015-16,202685,Jonas Valančiūnas,1610612761,TOR,59,1527.0,2603,76.3
231,2015-16,203613,Jonathon Simmons,1610612759,SAS,55,813.0,1243,61.9
232,2015-16,203919,Jordan Adams,1610612763,MEM,2,15.0,22,0.8
233,2015-16,203903,Jordan Clarkson,1610612747,LAL,79,2552.0,4377,315.5
234,2015-16,200770,Jordan Farmar,1610612763,MEM,12,291.0,704,58.3
235,2015-16,202706,Jordan Hamilton,1610612740,NOP,11,304.0,420,17.6
236,2015-16,201941,Jordan Hill,1610612754,IND,73,1513.0,2850,94.5
237,2015-16,203895,Jordan McRae,1610612739,CLE,22,196.0,399,32.7
238,2015-16,1626175,Jordan Mickey,1610612738,BOS,16,57.0,106,2.6
239,2015-16,203268,Jorge Gutierrez,1610612766,CHA,12,63.0,131,14.5
240,2015-16,101181,Jose Calderon,1610612752,NYK,72,2024.0,4922,330.8
241,2015-16,203962,Josh Huestis,1610612760,OKC,5,55.0,44,0.9
242,2015-16,201177,Josh McRoberts,1610612748,MIA,42,595.0,1217,48.6
243,2015-16,1626196,Josh Richardson,1610612748,MIA,52,1107.0,1843,127.6
244,2015-16,2746,Josh Smith,1610612745,HOU,55,880.0,1725,59.1
245,2015-16,201950,Jrue Holiday,1610612740,NOP,65,1831.0,4368,320.4
246,2015-16,203944,Julius Randle,1610612747,LAL,81,2286.0,4529,190.1
247,2015-16,1626147,Justin Anderson,1610612742,DAL,55,647.0,927,33.3
248,2015-16,202712,Justin Harper,1610612751,BKN,5,35.0,55,1.4
249,2015-16,203200,Justin Holiday,1610612741,CHI,53,773.0,912,34.8
250,2015-16,1626159,Justise Winslow,1610612748,MIA,78,2232.0,3147,115.3
251,2015-16,203994,Jusuf Nurkić,1610612743,DEN,32,547.0,1110,28.8
252,2015-16,203909,KJ McDaniels,1610612745,HOU,37,235.0,265,11.0
253,2015-16,1626157,Karl-Anthony Towns,1610612750,MIN,82,2626.0,4401,135.5
254,2015-16,202695,Kawhi Leonard,1610612759,SAS,72,2380.0,3758,191.2
255,2015-16,203951,Keith Appling,1610612753,ORL,5,27.0,48,4.2
256,2015-16,203482,Kelly Olynyk,1610612738,BOS,68,1370.0,2795,76.8
257,2015-16,1626162,Kelly Oubre Jr.,1610612764,WAS,63,671.0,801,29.6
